,id,release,release_date,opening_revenue,opening_theaters,budget,origin_country,production_companies,production_countries,runtime,belongs_to_collection.id,belongs_to_collection.name,production_room,writers_room,sound_room,crew,based_on_novel,producer_credits,producer_medianrating,writer_credits,writer_medianrating,director_credits,director_medianrating,lead_credits,lead_medianrating,opening_revenue_bytheater,is_series,num_production_companies,is_spring,is_summer,is_fall,is_holiday,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752
429,6637,National Treasure: Book of Secrets,2007-12-13,44783772.0,3832.0,130000000,['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 19097, 'logo_path': None, 'name': 'Junction Entertainment', 'origin_country': 'US'}, {'id': 20012, 'logo_path': None, 'name': 'Sparkler Entertainment', 'origin_country': ''}, {'id': 20013, 'logo_path': None, 'name': 'NT2 Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",124,52984.0,National Treasure Collection,14,10,36,44,0,88,6.64,12,5.4350000000000005,10,6.4225,168,6.2,11686.788100208769,1,612,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
430,1738,Next,2007-04-25,7133049.0,2725.0,70000000,['US'],"[{'id': 449, 'logo_path': '/fV3x8bowlRCXKtkWDovLYco7cOK.png', 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 831, 'logo_path': '/vLENXiYTyITnMDrTKabUXhgTKX2.png', 'name': 'Saturn Films', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 8000, 'logo_path': '/f8NwLg72BByt3eav7lX1lcJfe60.png', 'name': 'Broken Road Productions', 'origin_country': 'US'}, {'id': 7380, 'logo_path': None, 'name': 'Initial Entertainment Group', 'origin_country': 'US'}, {'id': 15763, 'logo_path': None, 'name': 'Eyetronics', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96,,,17,5,13,18,1,56,6.02,22,5.949999999999999,7,6.0,150,5.979,2617.6326605504587,0,749,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
431,6977,No Country for Old Men,2007-06-13,1202000.0,28.0,25000000,['US'],"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 838, 'logo_path': '/tcW3UqV46Mdq6GyaS1ydEDocEDF.png', 'name': 'Paramount Vantage', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 2092, 'logo_path': '/9IAf3DxvsjOVSQVjX5F22jTU4Nh.png', 'name': 'Mike Zoss Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",122,,,22,4,10,7,1,84,6.531499999999999,29,7.1,16,7.0775,146,6.0,42928.57142857143,0,430,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
432,3638,No Reservations,2007-06-15,11704357.0,2425.0,28000000,"['US', 'AU']","[{'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 7747, 'logo_path': None, 'name': 'Storefront Pictures', 'origin_country': ''}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 12202, 'logo_path': None, 'name': 'WV Films III', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,,,16,2,17,15,0,54,6.077,0,0.0,7,6.0,81,6.123,4826.538969072165,0,529,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
433,9757,Norbit,2007-02-08,34195434.0,3136.0,10000000,['US'],"[{'id': 2184, 'logo_path': None, 'name': 'Tollin/Robbins Productions', 'origin_country': ''}, {'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 30, 'logo_path': None, 'name': 'Eddie Murphy Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102,,,7,6,1,5,0,98,5.958,13,5.9,7,6.1,87,6.0,10904.15625,0,417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434,298,Ocean's Thirteen,2007-06-05,36133403.0,3565.0,85000000,"['US', 'SI']","[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 2596, 'logo_path': None, 'name': 'Jerry Weintraub Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",122,304.0,Ocean's Collection,15,4,13,13,0,89,6.0,8,6.6155,22,6.3309999999999995,160,6.4,10135.596914446003,1,448,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
435,5723,Once,2007-03-23,61901.0,2.0,160000,['IE'],"[{'id': 11571, 'logo_path': '/m8ANv8cvk8RfnYY3Cx3yTGjIAxd.png', 'name': 'Samson Films', 'origin_country': 'IE'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 1923, 'logo_path': '/ilgktofJY7OsURHfccJrug4GKdQ.png', 'name': 'RTÉ', 'origin_country': 'IE'}, {'id': 1898, 'logo_path': '/8ix6SGlJiyuUDxLBtY8E0PY2G7w.png', 'name': 'Fís Éireann/Screen Ireland', 'origin_country': 'IE'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",85,,,3,1,6,0,0,5,0.0,6,0.0,7,0.0,0,0.0,30950.5,0,457,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
436,6023,P.S. I Love You,2007-11-15,6481221.0,2454.0,30000000,['US'],"[{'id': 412, 'logo_path': None, 'name': 'Wendy Finerman Productions', 'origin_country': ''}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 114744, 'logo_path': None, 'name': 'Grosvenor Park Films LLP', 'origin_country': ''}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",126,,,9,3,1,2,1,44,6.1,15,6.7,4,7.35,110,5.7,2641.0843520782396,0,540,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
437,13474,P2,2007-11-09,2083398.0,2131.0,3500000,['US'],"[{'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",98,,,28,5,23,24,0,40,6.2,9,5.5,0,0.0,25,5.0,977.6621304551853,0,118,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
438,1534,Pathfinder,2007-01-11,5001214.0,1720.0,45000000,['US'],"[{'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/hMboqqmeILXFeOJjuCsn3FvCIT3.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}, {'id': 445, 'logo_path': None, 'name': 'Major Studio Partners', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",99,,,27,2,25,36,0,30,6.0,5,6.2,4,7.15,61,5.9,2907.682558139535,0,404,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439,7183,Perfect Stranger,2007-04-11,11206163.0,2661.0,60795000,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",109,,,8,2,1,2,0,38,6.221,1,5.1,12,6.15,121,6.2,4211.2600526118,0,228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
440,285,Pirates of the Caribbean: At World's End,2007-05-19,114732820.0,4362.0,300000000,['US'],"[{'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 19936, 'logo_path': None, 'name': 'Second Mate Productions', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",169,295.0,Pirates of the Caribbean Collection,16,7,11,111,0,97,6.635,19,7.254,8,6.3225,162,6.6,26302.801467216872,1,330,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
441,9963,Premonition,2007-02-08,17558689.0,2831.0,20000000,['US'],"[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 1172, 'logo_path': None, 'name': 'Hyde Park Entertainment', 'origin_country': 'US'}, {'id': 2378, 'logo_path': '/5xDJwLbyyt8IXuRAsR7kVibLDYF.png', 'name': 'Offspring Entertainment', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96,,,13,1,1,1,0,104,5.15,1,6.8,2,3.15,55,6.0,6202.292122924761,0,444,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
442,16385,Pride,2007-03-23,3533300.0,1518.0,0,['US'],"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 5176, 'logo_path': None, 'name': 'Fortress Features', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,,,0,6,1,1,0,0,0.0,3,6.3,1,2.0,78,5.7,2327.6021080368905,0,192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,4283,Primeval,2007-01-12,6048315.0,2444.0,0,['US'],"[{'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 11733, 'logo_path': None, 'name': 'Pariah', 'origin_country': ''}, {'id': 1611, 'logo_path': None, 'name': 'Sarah James Productions', 'origin_country': ''}, {'id': 97307, 'logo_path': None, 'name': 'Film Africa Worldwide', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,,,6,2,1,0,0,25,5.2,24,4.9,3,5.5,98,4.25,2474.7606382978724,0,369,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
444,2062,Ratatouille,2007-06-21,47027395.0,3940.0,150000000,['US'],"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",111,,,11,20,56,107,0,25,6.914,5,7.3,5,7.7,180,5.9,11935.887055837564,0,217,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
445,16392,Redline,2007-04-13,3962385.0,1607.0,0,['US'],"[{'id': 59453, 'logo_path': None, 'name': 'Chicago Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",95,,,5,2,5,40,0,0,0.0,0,0.0,1,5.4,103,5.3,2465.7031736154327,0,84,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
446,2355,Reign Over Me,2007-03-22,7460690.0,1671.0,20000000,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 3800, 'logo_path': None, 'name': 'Sunlight Productions', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 11708, 'logo_path': None, 'name': 'Madison 23', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/e2AZdsQdkhN0qJhoN4TMYiVPLyb.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",124,,,5,1,7,4,0,43,5.7,8,5.5465,8,5.246,105,6.2,4464.805505685218,0,519,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,5125,Rendition,2007-09-07,1670000.0,2250.0,27500000,['US'],"[{'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 10040, 'logo_path': None, 'name': 'Level 1 Entertainment', 'origin_country': 'US'}, {'id': 20666, 'logo_path': None, 'name': 'MID Foundation', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",120,,,14,1,2,4,0,102,6.13,1,1.0,4,5.55,168,6.3,742.2222222222222,0,290,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,10090,Reno 911!: Miami,2007-02-23,10273477.0,2702.0,10000000,['US'],"[{'id': 37845, 'logo_path': None, 'name': 'Principato-Young Entertainment', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 7480, 'logo_path': None, 'name': 'Comedy Central Films', 'origin_country': 'US'}, {'id': 89635, 'logo_path': None, 'name': 'High Sierra Carpeting', 'origin_country': 'US'}, {'id': 216, 'logo_path': '/iKPzC6YxqNAk6fMoTtFhIF5p6yw.png', 'name': 'Jersey Films', 'origin_country': 'US'}, {'id': 215, 'logo_path': '/tQyeqkCj24krhY2W8qeAztcOS37.png', 'name': 'Double Feature Films', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",83,1054534.0,Reno 911! Collection,11,3,11,3,0,78,6.47,12,5.8,0,0.0,21,5.5,3802.1750555144336,1,735,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
449,7737,Resident Evil: Extinction,2007-09-20,23678580.0,2828.0,45000000,['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 248, 'logo_path': None, 'name': 'Impact Pictures', 'origin_country': 'GB'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",94,17255.0,Resident Evil Collection,24,1,21,52,0,141,5.914,5,5.9,24,6.0,71,5.8,8372.906647807638,1,414,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
450,5174,Rush Hour 3,2007-08-08,50237000.0,3778.0,140000000,['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 961, 'logo_path': None, 'name': 'Roger Birnbaum Productions', 'origin_country': ''}, {'id': 139921, 'logo_path': None, 'name': 'Arthur Sarkissian Productions', 'origin_country': 'US'}, {'id': 197243, 'logo_path': None, 'name': 'Unlike Film Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",90,90863.0,Rush Hour Collection,6,2,1,16,0,149,6.129,6,6.2204999999999995,11,6.41,289,6.1,13297.24722075172,1,396,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
451,663,Saw IV,2007-10-25,31756764.0,3183.0,10000000,['US'],"[{'id': 2061, 'logo_path': '/o9LbN33hRaj4qcebUv1bikyXeoB.png', 'name': 'Twisted Pictures', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,656.0,Saw Collection,14,7,15,6,0,91,6.3,2,6.2,5,6.2,77,4.3,9976.991517436381,1,223,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
452,4141,Shoot 'Em Up,2007-07-26,5450000.0,2108.0,39000000,['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 12087, 'logo_path': None, 'name': 'Angry Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",86,,,8,1,1,86,0,75,6.186,10,4.845000000000001,5,5.5,138,5.8095,2585.3889943074005,0,193,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
453,7485,Shooter,2007-03-22,14523571.0,2806.0,61000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 57421, 'logo_path': None, 'name': 'Grosvenor Park Impact Productions', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",124,,,6,2,2,13,1,51,6.366,3,5.708,8,6.2445,187,5.808,5175.898431931575,0,338,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
454,810,Shrek the Third,2007-05-17,121629270.0,4122.0,160000000,['US'],"[{'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 520, 'logo_path': '/pU7YTI9FfrICurXpl5V9TfCO0oJ.png', 'name': 'Pacific Data Images', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93,2150.0,Shrek Collection,19,10,1,5,0,16,6.050000000000001,12,6.5295000000000005,1,6.0,227,6.104,29507.343522561863,1,235,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
455,2359,Sicko,2007-05-18,68969.0,1.0,9000000,['US'],"[{'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 26137, 'logo_path': None, 'name': 'Dog Eat Dog Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",123,,,6,2,3,7,0,310,6.035,30,7.0,10,6.173500000000001,26,5.5,68969.0,0,206,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
456,559,Spider-Man 3,2007-05-01,151116516.0,4252.0,258000000,['US'],"[{'id': 326, 'logo_path': None, 'name': 'Laura Ziskin Productions', 'origin_country': 'US'}, {'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",139,556.0,Spider-Man Collection,24,8,9,22,0,104,6.25,37,6.1,15,6.5,95,6.0,35540.102539981184,1,316,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
457,2270,Stardust,2007-08-09,9169779.0,2540.0,70000000,"['US', 'GB']","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 5374, 'logo_path': '/pMUiImmYANjZUlZFiZMWziQDSs6.png', 'name': 'Marv', 'origin_country': 'GB'}, {'id': 23420, 'logo_path': None, 'name': 'Vaughn Productions', 'origin_country': ''}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",127,,,19,3,14,8,1,17,6.764,0,0.0,1,6.9,65,5.6,3610.149212598425,0,537,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
458,1931,Stomp the Yard,2007-05-16,21833312.0,2051.0,13000000,['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 1309, 'logo_path': '/gdsheJrD3lznh3O2qEPBDn54Anq.png', 'name': 'Rainforest Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",114,160727.0,Stomp the Yard Collection,4,2,2,0,0,6,5.2,1,5.1,2,5.0,16,5.733499999999999,10645.203315455876,1,233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459,1272,Sunshine,2007-04-05,242964.0,10.0,50000000,['GB'],"[{'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 20478, 'logo_path': '/gSS2OBc6dRsK2ewRx5lcwnARrpl.png', 'name': 'Moving Picture Company', 'origin_country': 'GB'}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}, {'id': 284, 'logo_path': '/6a26if3IKy7mlrQuGHHVp6ufQtF.png', 'name': 'DNA Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",107,,,19,1,24,66,0,11,6.5,1,7.225,15,5.3,76,6.2,24296.4,0,456,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
460,8363,Superbad,2007-03-20,33052411.0,2948.0,20000000,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 10105, 'logo_path': '/bN4tiAS8oNlHhIqq66KBPQ1Ekqh.png', 'name': 'Apatow Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",113,,,12,2,16,23,0,14,6.2515,0,0.0,4,3.25,14,5.699999999999999,11211.808344640434,0,230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461,9408,Surf's Up,2007-06-08,17640249.0,3528.0,85000000,['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 30692, 'logo_path': '/4ZSWXR7TfxwJbXGcnOAf617AC3h.png', 'name': 'Sony Pictures Imageworks', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",85,436295.0,Surf's Up Collection,12,9,4,3,0,0,0.0,10,5.475,1,7.405,185,6.0,5000.0705782312925,1,358,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
